"VL_PGTO","DE_CLASSE","DE_DIVISAO_SETOR","DE_DIVISAO","DE_GRUPO","DE_SETOR_ECONOMICO","DE_SECAO","DE_SUBCLASSE","NU_ANO","DE_MES_COMP","NU_MES","CD_CLASSE","CD_DIVISAO","CD_GRUPO","CD_SECAO","CD_SUBCLASSE"
682877.8,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios usados para veículos automotores,2022,ABRIL,4,"45307","45","453",G ,"4530704"
2806323.81,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de pneumáticos e câmaras de ar,2022,ABRIL,4,"45307","45","453",G ,"4530705"
4620.64,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores,2022,ABRIL,4,"45307","45","453",G ,"4530706"
17783359.44,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios novos para veículos automotores,2022,MAIO,5,"45307","45","453",G ,"4530701"
7690567.81,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de pneumáticos e câmaras de ar,2022,MAIO,5,"45307","45","453",G ,"4530702"
14608385.28,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios novos para veículos automotores,2022,MAIO,5,"45307","45","453",G ,"4530703"
586485.49,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios usados para veículos automotores,2022,MAIO,5,"45307","45","453",G ,"4530704"
2864277.94,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de pneumáticos e câmaras de ar,2022,MAIO,5,"45307","45","453",G ,"4530705"
11488.57,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores,2022,MAIO,5,"45307","45","453",G ,"4530706"
21533345.92,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios novos para veículos automotores,2022,JUNHO,6,"45307","45","453",G ,"4530701"
8763463.85,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de pneumáticos e câmaras de ar,2022,JUNHO,6,"45307","45","453",G ,"4530702"
16099496.05,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios novos para veículos automotores,2022,JUNHO,6,"45307","45","453",G ,"4530703"
647748.73,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios usados para veículos automotores,2022,JUNHO,6,"45307","45","453",G ,"4530704"
2934157.71,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de pneumáticos e câmaras de ar,2022,JUNHO,6,"45307","45","453",G ,"4530705"
7011.95,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores,2022,JUNHO,6,"45307","45","453",G ,"4530706"
21382515.16,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios novos para veículos automotores,2022,JULHO,7,"45307","45","453",G ,"4530701"
10091787.62,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de pneumáticos e câmaras de ar,2022,JULHO,7,"45307","45","453",G ,"4530702"
15584043.62,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios novos para veículos automotores,2022,JULHO,7,"45307","45","453",G ,"4530703"
626137.78,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios usados para veículos automotores,2022,JULHO,7,"45307","45","453",G ,"4530704"
2845369.02,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de pneumáticos e câmaras de ar,2022,JULHO,7,"45307","45","453",G ,"4530705"
6438.05,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores,2022,JULHO,7,"45307","45","453",G ,"4530706"
370452.41,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios novos para veículos automotores,2022,AGOSTO,8,"45307","45","453",G ,"4530701"
225115.75,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de pneumáticos e câmaras de ar,2022,AGOSTO,8,"45307","45","453",G ,"4530702"
157662.8,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios novos para veículos automotores,2022,AGOSTO,8,"45307","45","453",G ,"4530703"
4113.21,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de peças e acessórios usados para veículos automotores,2022,AGOSTO,8,"45307","45","453",G ,"4530704"
24997.22,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de pneumáticos e câmaras de ar,2022,AGOSTO,8,"45307","45","453",G ,"4530705"
457.85,Comércio de peças e acessórios para veículos automotores,TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio de peças e acessórios para veículos automotores,COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores,2022,AGOSTO,8,"45307","45","453",G ,"4530706"
734144.46,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,JANEIRO,1,"45412","45","454",G ,"4541201"
738268.29,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios para motocicletas e motonetas,2022,JANEIRO,1,"45412","45","454",G ,"4541202"
1015850.3,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas novas,2022,JANEIRO,1,"45412","45","454",G ,"4541203"
85974.5,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas usadas,2022,JANEIRO,1,"45412","45","454",G ,"4541204"
850865.89,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,FEVEREIRO,2,"45412","45","454",G ,"4541201"
1339908.69,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios para motocicletas e motonetas,2022,FEVEREIRO,2,"45412","45","454",G ,"4541202"
1167559.68,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas novas,2022,FEVEREIRO,2,"45412","45","454",G ,"4541203"
68767,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas usadas,2022,FEVEREIRO,2,"45412","45","454",G ,"4541204"
593731.92,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,MARÇO,3,"45412","45","454",G ,"4541201"
793651.81,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios para motocicletas e motonetas,2022,MARÇO,3,"45412","45","454",G ,"4541202"
949970.5,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas novas,2022,MARÇO,3,"45412","45","454",G ,"4541203"
101948.07,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas usadas,2022,MARÇO,3,"45412","45","454",G ,"4541204"
899559.02,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,ABRIL,4,"45412","45","454",G ,"4541201"
1053227.66,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios para motocicletas e motonetas,2022,ABRIL,4,"45412","45","454",G ,"4541202"
1178454.16,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas novas,2022,ABRIL,4,"45412","45","454",G ,"4541203"
115179.88,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas usadas,2022,ABRIL,4,"45412","45","454",G ,"4541204"
844952.34,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,MAIO,5,"45412","45","454",G ,"4541201"
906095.66,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de peças e acessórios para motocicletas e motonetas,2022,MAIO,5,"45412","45","454",G ,"4541202"
1188568.86,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas novas,2022,MAIO,5,"45412","45","454",G ,"4541203"
87686.63,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio a varejo de motocicletas e motonetas usadas,2022,MAIO,5,"45412","45","454",G ,"4541204"
753446.25,"Comércio por atacado e a varejo de motocicletas, peças e acessórios",TERCIÁRIO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",COMÉRCIO,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Comércio por atacado de motocicletas e motonetas,2022,JUNHO,6,"45412","45","454",G ,"4541201"
